date,city_name,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain,clouds_all,broken clouds,overcast clouds,scattered clouds,sky is clear,few clouds,fog,light rain,mist,haze,moderate rain,heavy intensity rain,light intensity drizzle,drizzle,heavy intensity drizzle,very heavy rain,thunderstorm with heavy rain,thunderstorm with rain,thunderstorm,proximity shower rain,thunderstorm with light rain,shower rain,light intensity shower rain,light thunderstorm
2012-11-29,Kodagu,22.6,22.81,17.9,29.71,1011.83,73.67,1.29,120.08,0.0,41.88,5,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-29,Mysuru,22.32,21.72,15.27,28.94,1012.12,52.17,1.79,84.38,0.0,49.42,5,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-30,Hassan,20.89,20.82,14.3,26.9,1012.71,67.42,1.17,134.29,0.0,49.75,2,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-30,Kodagu,22.44,23.02,17.99,29.98,1012.33,81.96,0.99,155.54,0.0,67.17,6,10,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-30,Mysuru,22.38,22.04,15.11,28.61,1011.75,57.25,1.38,137.92,0.0,45.62,7,6,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,Hassan,21.05,21.14,15.66,27.93,1012.67,72.96,1.49,133.5,0.0,18.21,1,1,4,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,Kodagu,23.19,23.91,18.72,31.2,1012.21,82.88,0.93,150.79,0.0,42.54,8,2,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,Mysuru,23.56,23.28,16.39,29.88,1012.21,56.25,1.5,91.54,0.0,27.88,2,2,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-02,Hassan,20.55,20.39,14.71,27.26,1013.08,65.17,2.13,76.5,0.0,7.0,0,0,2,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-02,Kodagu,22.95,23.42,18.32,30.7,1012.12,75.17,1.1,132.25,0.0,21.25,2,1,3,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-02,Mysuru,23.34,22.83,17.61,29.27,1012.58,48.08,2.08,56.75,0.0,6.29,0,0,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-03,Hassan,22.52,22.71,16.22,28.21,1012.38,70.5,3.42,73.46,0.46,58.71,8,5,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-03,Kodagu,24.55,25.12,19.07,31.84,1010.92,68.08,1.67,94.25,0.23,30.25,4,0,8,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-03,Mysuru,24.83,25.12,19.35,30.76,1011.79,62.25,2.72,55.67,8.44,58.67,4,2,8,2,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-04,Hassan,21.13,21.67,20.69,23.06,1012.29,91.12,3.12,61.0,7.31,92.5,3,10,1,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-04,Kodagu,22.63,23.31,19.98,26.46,1011.27,91.85,1.52,59.42,11.09,78.92,5,5,4,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-04,Mysuru,22.47,23.05,20.83,28.63,1011.71,85.62,1.98,74.42,13.41,64.42,1,3,12,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-05,Hassan,22.57,22.95,20.38,27.63,1012.29,77.12,4.35,92.96,0.0,79.79,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-05,Kodagu,24.42,25.26,20.89,32.18,1010.54,77.17,2.0,87.17,0.0,51.33,4,5,7,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-05,Mysuru,23.65,24.21,20.88,29.18,1011.88,76.17,3.14,79.58,0.0,60.38,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-06,Hassan,22.43,22.64,18.58,26.43,1013.79,74.71,4.05,93.54,0.0,51.12,7,6,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-06,Kodagu,24.67,25.74,21.21,31.56,1012.0,75.5,1.99,78.33,0.0,53.71,9,2,10,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-06,Mysuru,24.07,24.59,20.15,29.62,1013.42,71.96,2.94,80.79,0.0,53.58,12,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-07,Hassan,21.43,21.52,14.6,28.04,1013.96,72.5,2.72,91.79,0.0,36.5,4,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-07,Kodagu,24.1,25.23,19.01,32.81,1012.38,78.5,1.56,123.67,0.0,41.0,9,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-07,Mysuru,23.47,23.74,16.9,30.06,1013.42,70.54,2.5,87.79,0.0,49.08,9,4,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-08,Hassan,22.16,22.13,16.61,27.5,1013.79,64.25,2.33,88.46,0.0,62.38,5,10,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-08,Kodagu,23.96,24.74,19.63,31.74,1012.62,76.33,1.27,120.46,0.0,67.96,3,13,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-08,Mysuru,22.88,22.86,17.76,29.64,1013.21,67.33,2.1,87.04,0.0,50.62,8,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-09,Hassan,22.08,21.83,16.39,27.84,1012.96,58.67,2.0,91.5,0.0,54.71,4,10,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-09,Kodagu,23.36,24.1,18.08,31.01,1011.58,76.71,1.31,119.83,0.0,68.08,1,15,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-09,Mysuru,22.31,22.15,15.61,29.87,1012.29,65.17,1.96,91.83,0.0,76.71,2,17,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-10,Hassan,22.29,21.84,13.88,28.12,1012.38,54.46,2.28,99.08,0.0,8.46,0,0,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-10,Kodagu,23.22,23.75,17.0,30.96,1011.62,72.96,1.27,117.96,0.0,4.75,0,0,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-10,Mysuru,23.04,22.56,15.33,30.16,1012.17,57.54,2.15,89.17,0.0,3.71,0,0,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-11,Hassan,22.36,22.21,14.38,28.51,1012.96,62.5,1.66,138.17,0.0,48.33,13,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-11,Kodagu,22.86,23.31,17.28,30.98,1012.17,78.25,1.54,129.54,0.0,40.83,7,1,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-11,Mysuru,22.94,22.59,15.63,30.26,1012.5,61.17,2.34,105.42,0.0,26.33,7,0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-12,Hassan,22.35,22.31,16.45,28.54,1012.96,67.42,1.06,167.58,0.0,63.33,14,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-12,Kodagu,23.06,23.75,18.51,31.22,1012.46,80.25,1.26,157.75,0.0,45.75,9,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-12,Mysuru,23.49,23.15,17.02,30.67,1012.46,59.79,1.56,106.54,0.0,38.88,8,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-13,Hassan,22.14,22.29,15.59,28.45,1013.92,70.71,0.91,176.38,0.0,54.92,9,4,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-13,Kodagu,23.03,23.9,18.99,30.51,1013.38,83.83,1.11,162.33,0.0,51.67,10,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-13,Mysuru,23.73,23.5,17.62,30.45,1013.54,58.67,1.59,112.42,0.0,32.5,6,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-14,Hassan,21.92,21.79,14.95,27.91,1015.17,62.29,2.2,96.42,0.0,34.92,2,3,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-14,Kodagu,23.38,23.9,17.9,30.93,1014.21,75.62,1.19,139.88,0.0,22.46,3,0,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-14,Mysuru,23.17,22.87,15.57,29.34,1014.92,59.12,2.36,83.88,0.0,19.17,4,0,4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-15,Hassan,20.47,20.14,15.22,26.57,1015.67,59.42,3.22,84.38,0.0,68.75,7,11,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-15,Kodagu,22.56,22.24,17.48,28.98,1014.08,57.96,2.22,56.71,0.0,72.12,3,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-15,Mysuru,22.28,22.02,16.87,27.9,1015.5,59.75,2.67,75.54,0.0,79.08,0,19,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-16,Hassan,20.17,19.84,15.77,25.14,1015.79,61.42,4.1,78.83,0.0,78.29,4,16,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-16,Kodagu,22.44,22.24,17.23,28.38,1013.67,59.71,3.2,90.25,0.0,72.62,1,15,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-16,Mysuru,21.66,21.5,15.88,27.35,1015.5,62.33,2.97,74.33,0.0,76.54,10,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-17,Hassan,21.45,21.34,16.84,27.03,1014.67,63.96,4.56,75.75,0.0,53.79,4,8,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-17,Kodagu,23.68,23.64,18.18,29.49,1012.79,59.38,3.36,64.42,0.0,65.5,5,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-17,Mysuru,22.43,22.42,16.43,28.08,1014.79,63.38,3.13,70.54,0.0,56.21,4,9,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-18,Hassan,20.83,20.65,15.95,24.75,1014.5,64.38,4.19,78.5,0.0,96.04,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-18,Kodagu,23.4,23.38,18.97,28.1,1012.08,61.46,3.07,66.04,0.0,95.54,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-18,Mysuru,22.13,22.08,17.27,26.87,1014.25,64.0,3.01,72.38,0.0,83.38,3,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-19,Hassan,21.18,20.95,16.72,26.85,1013.04,62.17,3.25,83.29,0.0,43.54,3,7,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-19,Kodagu,23.56,23.71,17.9,30.56,1011.54,65.79,2.14,86.0,0.0,44.96,3,7,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-19,Mysuru,22.69,22.81,18.25,29.5,1012.88,67.17,2.81,84.29,0.0,44.75,8,4,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-20,Hassan,21.94,21.95,17.06,28.07,1011.83,67.29,3.07,91.33,0.0,36.79,10,0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-20,Kodagu,24.01,24.64,18.78,33.12,1010.25,71.42,1.78,116.04,0.0,38.54,10,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-20,Mysuru,23.48,23.65,19.03,30.11,1011.46,67.0,2.83,80.25,0.0,18.83,5,0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-21,Hassan,21.2,21.16,15.37,27.61,1012.46,68.79,2.88,94.38,0.0,75.88,5,14,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-21,Kodagu,23.98,24.37,19.01,31.88,1010.92,68.33,1.87,100.75,0.0,56.75,5,8,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-21,Mysuru,22.99,23.09,17.37,29.87,1012.25,67.46,2.8,80.58,0.0,42.71,6,5,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-22,Hassan,21.03,20.79,14.73,27.62,1013.21,61.0,2.62,78.38,0.0,33.12,4,3,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-22,Kodagu,23.8,23.71,18.07,31.44,1011.46,59.38,1.84,65.54,0.0,35.46,2,5,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-22,Mysuru,22.87,22.54,16.93,29.23,1013.0,58.21,2.46,69.88,0.0,61.79,6,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-23,Hassan,20.75,20.57,15.25,26.78,1013.17,64.25,2.63,89.42,0.0,83.67,3,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-23,Kodagu,23.2,22.98,17.56,29.8,1011.58,58.46,1.82,78.54,0.0,69.38,2,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-23,Mysuru,22.57,22.37,17.55,28.09,1012.79,59.46,2.57,81.92,0.0,62.67,1,13,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-24,Hassan,20.71,20.64,14.74,27.9,1012.33,68.0,2.14,90.5,0.0,40.75,5,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-24,Kodagu,23.17,23.54,17.78,31.63,1010.83,72.92,1.51,104.62,0.0,44.42,12,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-24,Mysuru,22.69,22.47,16.89,29.2,1011.75,60.33,2.39,74.75,0.0,29.75,9,0,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-25,Hassan,21.22,21.1,15.79,27.53,1011.0,65.04,2.53,70.42,0.0,77.62,5,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-25,Kodagu,23.27,23.5,18.35,31.03,1009.92,69.92,1.61,94.67,0.0,84.79,4,16,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-25,Mysuru,23.2,23.14,18.23,29.31,1011.29,63.0,2.27,70.12,0.0,80.33,2,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-26,Hassan,21.43,21.41,15.94,27.77,1011.33,66.88,2.72,67.88,0.0,66.75,3,13,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-26,Kodagu,23.34,23.84,18.1,32.07,1009.88,75.17,1.68,116.12,0.0,70.08,3,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-26,Mysuru,24.16,24.23,19.23,30.21,1010.79,63.5,2.32,71.04,0.0,78.46,9,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-27,Hassan,21.71,21.68,16.6,28.09,1010.58,66.92,2.26,84.38,0.0,39.54,2,7,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-27,Kodagu,23.84,24.37,19.51,32.25,1009.33,75.62,1.52,126.25,0.0,44.79,1,9,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-27,Mysuru,24.38,24.45,19.42,30.46,1010.21,62.54,2.17,67.75,0.0,64.21,4,11,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-28,Hassan,21.0,21.03,16.34,26.08,1010.5,71.79,2.08,76.33,0.0,81.92,3,17,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-28,Kodagu,23.36,23.88,19.66,29.31,1008.79,76.5,1.49,113.42,0.0,95.96,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-28,Mysuru,22.98,23.3,19.09,28.09,1009.92,70.88,1.98,69.17,0.0,90.96,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-29,Hassan,23.25,23.87,16.85,30.42,1010.5,78.12,2.97,99.58,0.12,73.0,5,11,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-29,Kodagu,25.26,26.52,20.06,34.64,1008.92,76.75,1.24,145.5,0.0,70.92,6,12,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-29,Mysuru,24.71,25.69,20.44,31.54,1010.0,75.58,2.99,84.79,0.22,75.75,7,11,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-30,Hassan,23.24,23.91,19.55,29.04,1011.62,80.67,2.11,139.54,1.06,63.42,6,5,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-30,Kodagu,24.12,25.09,20.92,33.97,1010.88,84.42,0.95,109.33,1.99,67.33,7,5,3,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-30,Mysuru,25.32,26.15,21.76,32.31,1011.04,72.46,2.02,115.38,0.0,38.38,0,3,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,Hassan,23.78,24.23,17.59,30.26,1011.5,71.5,1.93,121.17,0.0,61.67,12,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,Kodagu,24.54,25.62,20.87,32.67,1010.83,82.5,1.0,130.92,1.43,60.42,5,6,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,Mysuru,25.51,26.0,19.88,32.05,1011.0,68.04,2.32,82.96,0.0,28.04,2,0,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,Hassan,23.46,23.68,17.68,30.02,1012.5,69.42,1.82,125.58,0.0,21.75,1,0,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,Kodagu,25.23,26.35,21.48,33.61,1011.46,80.0,1.13,133.88,0.0,35.54,6,1,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,Mysuru,25.18,25.2,19.72,32.03,1012.17,61.42,2.19,91.21,0.0,9.25,0,0,3,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-02,Hassan,23.64,23.49,18.59,28.88,1013.67,60.5,1.57,170.67,0.0,2.29,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-02,Kodagu,24.88,25.75,20.18,32.21,1013.08,77.71,1.01,166.33,0.38,42.17,6,3,3,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-02,Mysuru,24.43,23.85,17.38,30.8,1013.21,52.08,1.89,111.96,0.0,12.58,2,0,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-03,Hassan,22.96,22.77,16.87,29.63,1013.75,64.25,1.15,145.21,0.0,7.54,0,0,1,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-03,Kodagu,24.3,25.14,19.21,32.53,1013.21,79.71,1.11,151.96,0.0,30.88,5,3,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-03,Mysuru,24.97,24.54,18.6,31.51,1013.0,52.83,1.38,153.21,0.0,14.33,1,1,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-04,Hassan,23.46,23.56,17.19,29.99,1012.71,69.0,1.08,165.71,0.0,52.88,0,11,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-04,Kodagu,24.22,25.29,20.61,32.61,1012.17,84.96,1.21,173.08,0.0,85.58,4,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-04,Mysuru,25.99,25.73,18.33,32.37,1011.96,52.29,1.34,123.38,0.0,75.83,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-05,Hassan,23.57,23.65,18.18,29.52,1011.08,69.29,1.56,153.08,0.0,73.46,12,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-05,Kodagu,24.41,25.41,20.22,31.85,1010.79,81.58,1.02,139.75,0.41,77.0,2,15,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-05,Mysuru,25.55,25.26,18.55,31.18,1010.67,53.67,1.76,95.08,0.0,83.21,3,18,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-06,Hassan,23.06,23.16,17.41,29.0,1011.79,69.25,1.25,137.33,0.0,47.58,4,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-06,Kodagu,23.62,24.43,19.36,30.29,1010.96,82.42,1.16,150.62,0.26,56.12,2,9,2,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-06,Mysuru,25.39,25.28,19.02,30.71,1011.25,56.25,1.76,87.33,0.0,63.67,9,8,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-07,Hassan,22.89,23.04,17.3,29.12,1012.42,69.25,1.66,123.04,0.0,62.12,4,11,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-07,Kodagu,23.59,24.34,19.93,31.67,1012.12,82.46,1.05,133.46,0.0,67.12,1,13,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-07,Mysuru,25.52,25.42,20.7,31.75,1011.92,56.12,2.26,84.12,0.0,57.33,1,13,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-08,Hassan,22.49,22.56,18.08,28.86,1013.42,68.38,1.58,166.46,0.0,67.75,5,12,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-08,Kodagu,23.49,24.36,20.28,31.33,1013.08,84.5,1.2,164.58,0.0,91.17,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-08,Mysuru,24.96,24.64,20.0,30.83,1012.79,52.17,1.52,92.12,0.0,73.12,1,16,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-09,Hassan,22.55,22.42,17.28,27.71,1013.75,59.29,2.23,103.42,0.0,86.67,0,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-09,Kodagu,24.02,24.57,19.64,30.55,1012.5,75.96,1.03,124.58,0.0,92.75,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-09,Mysuru,24.44,23.9,19.74,29.1,1013.29,47.29,2.23,79.88,0.0,90.29,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-10,Hassan,22.04,21.93,16.0,28.46,1013.75,63.5,1.98,102.25,0.0,9.54,1,0,3,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-10,Kodagu,24.1,24.69,18.73,32.22,1012.54,71.58,1.4,130.21,0.0,7.75,1,0,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-10,Mysuru,24.36,24.07,18.64,30.68,1013.17,54.25,1.99,55.79,0.0,2.62,0,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-11,Hassan,21.99,21.8,15.53,28.28,1014.25,61.67,2.32,106.46,0.0,0.83,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-11,Kodagu,23.85,24.22,19.17,32.08,1013.38,73.17,1.38,123.58,0.0,8.5,0,0,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-11,Mysuru,24.44,24.12,17.9,30.32,1013.75,54.92,2.32,79.17,0.0,1.21,0,0,0,21,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-12,Hassan,21.26,21.09,13.3,27.83,1015.17,64.54,2.18,122.75,0.0,0.79,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-12,Kodagu,23.72,24.22,18.86,31.53,1014.46,75.67,1.1,150.38,0.0,21.88,6,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-12,Mysuru,23.69,23.31,17.66,29.81,1014.46,54.96,1.99,96.38,0.0,0.71,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-13,Hassan,21.42,20.9,14.3,27.61,1013.88,52.83,2.77,71.5,0.0,16.67,3,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-13,Kodagu,23.68,23.53,17.27,30.98,1012.58,60.88,1.5,87.0,0.0,17.67,2,1,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-13,Mysuru,23.47,22.87,15.94,29.32,1013.42,50.67,2.34,73.67,0.0,33.5,3,4,4,8,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-14,Hassan,21.7,20.96,12.53,27.91,1013.92,47.33,2.61,91.12,0.0,18.79,3,0,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
